X|Y|Origin|Predict
925513.5|1931941|249.01|237.00
925415.625|1931993|43.63|37.29
925414.6875|1931890|137.65|113.78
925414.3125|1931839|162.68|151.04
925315.375|1931789|90.11|79.80
925514|1931992|472.21|496.93
925264.375|1931584|397.28|427.94
925314.5|1931686|166.19|149.00
925364.125|1931737|320.15|347.96
925215.3125|1931584|259.79|264.19
925463.875|1931890|92.3|69.71
925218|1931892|134.6|128.91
925215.6875|1931635|194.26|189.13
925168.8125|1931893|94.36|87.19
925265.8125|1931738|69.77|62.46
925265.3125|1931686|13.1|6.19
925119.1875|1931842|103.82|109.60
925367.3125|1932096|9.31|2.87
925069.5|1931791|23.96|25.82
925072.3125|1932099|33.16|25.19
925023.125|1932099|28.46|21.39
924974.375|1932151|19.62|13.05
925071.8125|1932048|38.65|31.80
924925.125|1932152|13.1|6.97
925023.625|1932151|46.98|41.71
924680.6875|1932308|27.72|20.15
924876.5|1932204|6.44|0.65
924681.1875|1932359|32.47|27.98
924581.375|1932206|31.23|23.14
924679.8125|1932205|17.37|10.95
924729.375|1932256|24.03|16.74
925222.625|1932406|5.36|-0.31
924831.875|1932718|26.62|19.34
925467.125|1932250|92.97|79.07
925417.375|1932199|311.58|314.91
924732.625|1932616|80.51|75.47
925417.875|1932250|302.13|300.40
924976.1875|1932357|25.83|18.90
924829.625|1932461|11.36|5.09
924830|1932512|21.87|14.73
925075.5|1932458|31.66|24.59
925466.6875|1932198|89.39|81.93
925222.125|1932355|23.04|17.02
925319.625|1932251|48.65|38.80
925465.8125|1932096|56.61|49.41
925613.3125|1932094|224.57|208.18
925318.625|1932148|14.17|13.07
925613.6875|1932146|222.25|205.36
924683|1932565|347.44|354.41
925563.6875|1932043|423.34|445.97
925124.3125|1932407|29.07|21.98
925076.375|1932561|66.1|53.75
925563.1875|1931992|296.08|285.77
925564.625|1932146|74.99|58.57
924878.3125|1932409|9.72|3.63
924782.3125|1932667|97.38|86.97
925221.6875|1932303|31.3|23.46
925319.125|1932200|6.25|0.51
924928.8125|1932563|51.97|44.29
925027.3125|1932562|194.58|187.03
924780.875|1932513|43.45|33.12
925026.375|1932459|15.39|14.67
925368.6875|1932250|53.15|44.04
925025.875|1932408|28.73|21.07
925172.375|1932304|24.97|17.58
925369.1875|1932302|63.04|53.49
925074.625|1932356|28.76|21.11
925124.6875|1932458|14.22|7.72
925320|1932302|45.59|36.87
925122.875|1932253|13.61|11.53
924927.375|1932408|17.37|11.03
925220.8125|1932200|4.18|-1.57
925417|1932147|172.31|151.11
925269.875|1932200|9.88|4.17
925416.625|1932096|10.94|4.30
925662.5|1932094|15.03|7.86
925565.125|1932197|79.58|62.62
924731.6875|1932513|45.56|36.84
925271.8125|1932405|55.08|45.86
924780.375|1932461|33.53|26.32
925172|1932252|2.41|-2.99
924732.125|1932564|67.01|59.14
925270.8125|1932303|75.98|65.05
924880.1875|1932614|85.79|72.11
925125.1875|1932509|33.26|30.55
925270.375|1932251|14.94|7.27
925320.5|1932354|66.06|56.49
924929.3125|1932614|84.37|76.59
925418.375|1932301|87.34|79.60
925174.3125|1932509|42.88|33.85
925514.375|1932044|251.8|242.25
925123.3125|1932304|22.37|15.62
925516.3125|1932249|162.54|139.42
925320.875|1932405|75.67|59.90
925515.375|1932146|69.89|54.09
925025.375|1932356|28.67|21.02
925173.8125|1932458|0.47|-4.74
925075|1932407|5.65|-0.02
924979|1932665|125.8|119.21
925465.3125|1932044|241.43|243.18
925564.125|1932095|360.86|368.37
925612.8125|1932043|47.45|41.10
924881.125|1932717|283.1|279.19
925123.8125|1932355|57.62|47.05
925369.625|1932353|136.3|128.15
925074.125|1932305|55.66|46.88
925223.125|1932457|15.91|7.98
925419.8125|1932455|118.3|98.69
925518.625|1932506|755.17|805.72
925469|1932455|158.74|136.86
925469.375|1932506|419.65|422.63
925175.1875|1932612|139.75|127.64
925126.125|1932612|62.26|55.01
925020.375|1931791|51.84|50.92
925020.8125|1931843|15.17|14.35
924971.125|1931792|118.15|108.89
924923.3125|1931946|15.82|9.50
924678.8125|1932103|38.21|29.42
925119.625|1931893|70.02|62.71
924970.6875|1931740|262.44|270.15
925170.625|1932098|37.15|27.45
925269.375|1932149|15.39|9.39
925219.8125|1932098|25.49|19.09
925121.875|1932150|14.04|8.11
925025|1932305|94.91|78.62
924682.125|1932462|108.77|108.85
925024.5|1932254|57.1|42.79
924730.8125|1932410|33.28|25.31
924682.625|1932513|210.83|211.64
924828.1875|1932307|25.9|17.43
924828.625|1932358|24.55|16.23
925269|1932097|29.74|23.16
924632.875|1932462|133.58|126.42
924829.125|1932409|14.06|7.57
924583.3125|1932412|41.13|32.66
924731.1875|1932462|37.64|29.38
924927|1932357|23.71|16.45
924877.375|1932306|28.51|19.74
925171.625|1932201|7.79|1.71
924877.875|1932358|24.88|16.53
925219.375|1932046|46.48|39.45
925371.875|1932610|157.19|144.11
925420.1875|1932507|249.93|238.62
925272.1875|1932457|53.12|44.00
925322.3125|1932559|78.82|62.73
925273.125|1932559|59.96|45.99
925371.375|1932559|99.18|81.11
925321.875|1932508|78.73|62.64
925321.375|1932456|96.91|86.51
925421.125|1932610|110.77|93.56
925469.875|1932558|117.45|97.92
925371|1932507|111.85|92.75
925272.625|1932508|49.03|36.45
925420.6875|1932558|174.78|162.07
925223.5|1932509|38.2|24.97
925322.8125|1932610|11.27|5.57
924772.125|1931537|9.7|3.22
924773.125|1931639|9.43|2.96
924723.375|1931588|11.11|4.45
924771.625|1931485|9.81|3.30
924820.8125|1931485|190.3|177.44
924722.875|1931537|13.3|6.97
924821.3125|1931536|80.15|65.02
924772.625|1931588|115.81|102.39
924783.1875|1932769|506.27|529.49
924832.3125|1932769|606.8|637.11
924734.375|1932821|449.8|471.49
924783.6875|1932821|336.42|369.30
924932.125|1932922|28.39|20.98
924882|1932820|302.04|306.96
924832.8125|1932820|294.37|298.17
924784.625|1932923|170.75|156.79
924834.1875|1932974|397.13|443.65
924735.375|1932924|402.23|420.71
924882.5|1932871|310.46|317.54
924882.875|1932923|28.46|21.05
924784.125|1932872|306.77|313.22
924833.3125|1932872|252.63|236.46
924833.8125|1932923|149.8|134.16
924918.6875|1931433|110.65|101.47
924820.3125|1931433|184.66|179.88
924967.375|1931381|26.98|20.88
924869.125|1931382|42.91|36.44
924869.625|1931433|87.82|81.25
924937.625|1933539|451.96|484.82
924986.8125|1933538|133.2|127.42
925035.125|1933435|172.39|159.60
924888.5|1933539|363.92|348.48
924838.8125|1933488|194.58|194.10
925182.125|1933382|317.12|329.87
924985.375|1933384|345.69|337.79
924839.3125|1933539|269.42|327.55
925084.3125|1933434|110.77|103.76
924986.375|1933487|230.08|235.61
924987.3125|1933589|222.16|224.08
925133|1933383|95.15|87.62
925181.6875|1933331|94.68|87.13
925034.6875|1933384|131.99|126.13
924985|1933333|659.38|718.35
924937.125|1933487|502.69|540.88
925084.6875|1933486|111.6|104.62
925036.125|1933538|121.88|115.43
925035.625|1933486|126.07|119.86
924985.875|1933435|216.81|243.00
924938.625|1933641|674.93|733.47
924888|1933488|666.4|793.01
924938.125|1933590|410.65|423.70
924984.5|1933281|732.76|780.69
925133.375|1933434|171.92|160.81
924919.625|1931535|56.03|44.53
924967.875|1931432|55.48|41.94
924870.5|1931536|60.55|46.39
924883.375|1932974|477.81|494.45
924981.8125|1932973|184.95|171.45
925030.5|1932921|379.71|401.58
924881.625|1932768|764.77|820.37
924980.375|1932819|123.19|112.87
924931.625|1932871|148.93|133.31
924981.3125|1932922|148.66|133.04
924979.875|1932768|505.21|534.85
924980.8125|1932870|133.92|128.19
924931.125|1932819|272.83|255.62
924930.6875|1932768|381.96|398.42
925030.125|1932870|419.06|423.11
924979.375|1932716|113.42|102.98
924982.6875|1933076|156.37|152.36
924982.1875|1933024|164.36|148.78
925031.875|1933075|230.45|233.37
924933|1933025|343.37|355.15
924842.125|1933848|16.13|9.58
926210.3125|1932859|45.94|50.94
925330.125|1933432|91.33|83.70
925621.5|1933019|177.91|214.76
924890.8125|1933796|88.47|80.78
925036.5|1933589|118.57|133.56
925134.8125|1933588|66.73|56.51
926061.375|1932707|13.32|7.61
926064.125|1933015|5.51|0.05
925816.8125|1932863|64.87|50.34
926111|1932757|8.23|2.26
925819.625|1933171|10.15|4.09
926015.875|1933118|86.94|75.24
925280.875|1933433|94.03|86.48
925281.375|1933484|90.58|82.91
925036.875|1933640|103.28|95.99
925575.625|1933379|51.26|52.19
926211.1875|1932962|59.72|53.83
925136.6875|1933793|45.38|36.33
925718.375|1932864|61.81|55.52
925720.3125|1933069|263.21|231.93
925621.875|1933070|34.47|39.65
924841.125|1933745|102.64|87.98
925037.875|1933743|83.63|73.42
925039.8125|1933948|8.53|2.59
925673.375|1933326|4.41|-1.16
925085.625|1933589|20.81|13.92
925086.625|1933691|17.69|11.02
924840.6875|1933694|211.39|203.44
925038.8125|1933846|68.87|61.01
925963|1932707|153.92|143.45
925329.1875|1933330|98.51|91.06
925087|1933743|80.87|73.06
924988.1875|1933692|102.71|95.39
925280|1933330|215.33|197.34
925133.875|1933485|102.51|95.19
925037.375|1933692|196.54|208.03
925865.625|1932811|58.5|52.16
926161.125|1932860|2.75|-2.55
926111.5|1932809|1.53|-3.72
926162|1932963|32.47|22.68
925426.1875|1933175|102.15|87.64
925376.5|1933124|119.56|93.11
926110.625|1932706|11.2|4.16
925134.375|1933537|99.14|84.89
924891.8125|1933898|34.25|27.03
924988.6875|1933744|18.92|12.15
924939.875|1933795|17.59|10.92
925184.375|1933639|17.12|10.50
925572.375|1933019|85.28|77.56
926259.375|1932859|31.57|24.53
925281.8125|1933535|86.58|78.85
926111.875|1932860|25.24|18.47
925085.1875|1933537|403.67|415.49
925670.3125|1932967|50.36|44.00
925767.3125|1932812|51.32|44.96
925966.625|1933118|5.53|0.08
926160.625|1932808|1.87|-3.41
925233.625|1933639|15.19|8.71
926259.875|1932910|94.99|82.66
925329.6875|1933381|104.13|97.12
925572.8125|1933071|85.41|77.68
925328.3125|1933227|106.06|98.87
924792.375|1933797|364.21|403.70
926062.6875|1932861|19.1|13.19
925914.3125|1932759|8.42|2.85
925621.125|1932967|66.04|51.36
925914.8125|1932811|71.14|61.26
925087.875|1933845|12.8|6.51
926064.625|1933066|9.7|3.68
926209.8125|1932808|23.17|16.53
925379.6875|1933483|78.25|70.41
925086.125|1933640|95.78|88.27
925770.875|1933223|31|23.97
925135.8125|1933691|82.48|74.69
925232.6875|1933536|89.96|82.30
924792|1933745|441.86|450.48
924941.3125|1933949|40.39|31.66
925718|1932812|53.77|47.41
925767.6875|1932863|50.62|44.28
926162.375|1933014|4.28|-1.09
926113.8125|1933066|4.52|-0.88
926112.8125|1932963|28.71|20.38
925183.875|1933588|83.07|60.43
924940.875|1933898|14.38|7.98
925185.8125|1933793|11.9|5.66
925966.1875|1933067|55.93|48.18
925185.3125|1933742|67.32|59.48
926161.5|1932911|32.47|25.38
925182.625|1933434|93.11|85.54
925474.875|1933123|85.46|77.72
925136.3125|1933742|153.7|143.52
924989.625|1933846|74.93|80.04
925135.3125|1933639|61.47|51.49
924891.3125|1933847|55.66|45.97
925524.5|1933174|58.73|48.90
925376.875|1933175|70.58|64.41
925280.375|1933381|10.31|4.66
926062.3125|1932809|2.34|-2.95
924940.375|1933847|37.1|29.80
926309.125|1932910|224.51|223.51
926060.875|1932655|41.81|34.49
926113.3125|1933014|41.98|34.56
926015.375|1933067|58.48|50.84
926210.8125|1932911|33.39|26.28
925232.3125|1933485|93.38|85.83
925183.5|1933536|94.37|86.83
925475.375|1933174|89.91|82.24
925231.3125|1933382|240.61|266.61
925231.8125|1933433|158.4|151.90
924987.8125|1933641|224.3|251.09
925233.1875|1933587|85.5|77.78
925183.125|1933485|97.51|90.04
924841.625|1933796|89.26|97.31
926012.6875|1932758|21.33|15.39
926160.125|1932757|7.9|2.38
926061.8125|1932758|1.75|-3.52
925377.375|1933226|10.69|5.02
925523.625|1933071|99.5|75.82
926012.3125|1932707|32.22|21.94
925328.8125|1933278|87.37|69.55
925132.125|1933280|106.58|96.13
925181.1875|1933279|207.97|199.73
925034.1875|1933332|414.32|446.74
925132.625|1933331|100.42|93.05
925082.875|1933280|240.57|242.48
925083.3125|1933332|576.68|618.02
925079.625|1932921|292.5|268.80
925031.375|1933024|325.48|334.99
925030.875|1932973|305.73|312.13
925080.125|1932972|134.89|129.22
925176.625|1932766|103.37|98.00
925126.625|1932664|76.59|60.74
925028.6875|1932716|208.6|207.98
925176.125|1932714|254.38|238.22
925028.1875|1932664|19.89|13.08
925127|1932715|113.56|106.69
925277.6875|1933073|433.44|446.05
925081|1933075|294.5|298.28
925130.3125|1933074|749.97|796.58
925179.375|1933074|760.72|814.79
925228.625|1933074|142.99|137.88
925080.625|1933024|139.55|134.20
925129.8125|1933023|321.21|299.03
925228.125|1933022|713.14|758.39
925179.8125|1933125|757.62|810.14
925178.375|1932971|376.13|349.70
925129.3125|1932972|186.05|156.85
925178.875|1933023|471.33|483.34
925229.125|1933125|301.28|288.77
925081.5|1933126|140.58|135.29
925177.125|1932817|90.63|73.35
925128.875|1932920|288.49|264.61
925128.375|1932869|148.46|118.58
925177.5|1932869|236.02|204.85
925131.625|1933229|125.64|119.40
925130.6875|1933126|799.29|881.76
925180.8125|1933228|230.51|231.09
925180.3125|1933177|123.8|113.49
925224.875|1932663|122.06|95.27
925323.6875|1932713|116.66|100.75
925224.375|1932611|145.13|133.12
925274|1932662|244.08|241.87
925175.6875|1932663|178.04|167.19
925224|1932560|44.73|32.70
925225.375|1932714|85.93|69.11
925324.1875|1932764|105.57|88.93
925274.5|1932714|291.35|296.43
925174.8125|1932560|81.5|69.21
925323.3125|1932662|287.12|291.57
925273.625|1932611|148.32|134.33
925275.875|1932868|228.71|197.73
925178|1932920|488.81|503.69
925276.3125|1932919|342.16|330.85
925325.625|1932919|136.48|107.93
925226.3125|1932817|23.69|16.60
925226.8125|1932868|142.2|113.00
925279.625|1933279|229.59|212.16
925230.875|1933330|186.5|182.25
925230.375|1933279|105.03|97.80
925229.875|1933228|197.8|183.67
925227.625|1932971|181.89|152.92
925276.8125|1932970|244.08|224.90
925277.3125|1933022|306.45|296.62
925227.1875|1932919|147.35|117.57
925326.375|1933021|235.58|203.41
925274.875|1932765|297.38|274.91
925275.375|1932816|223.69|192.85
925373.3125|1932764|155.59|143.47
925225.8125|1932765|138.8|109.97
925324.625|1932816|217.75|187.10
925375.625|1933021|121.28|94.61
925376.125|1933072|218.18|200.30
925425.3125|1933072|103.14|78.93
925374.6875|1932918|170.37|168.54
925423.875|1932918|226.44|208.86
925375.125|1932970|108.23|120.64
925473.625|1932969|111.71|86.30
925424.375|1932969|172.71|151.08
925523.125|1933020|102.37|78.27
925424.8125|1933020|108.18|83.25
925326|1932970|220.1|212.40
925474|1933020|101.93|77.91
925474.5|1933071|179.66|161.00
925419.3125|1932404|299.66|286.90
925418.8125|1932353|340.27|348.96
925467.625|1932301|17.46|9.98
925516.8125|1932301|88.34|71.28
925370.125|1932404|251.82|247.65
925468.5|1932404|243.07|233.13
925517.625|1932403|131.76|111.25
925517.1875|1932352|106.11|87.45
925566.875|1932403|126.13|105.97
925468.125|1932352|304.38|307.56
925566.375|1932351|139.57|134.22
925568.3125|1932557|732.33|775.72
925518.125|1932455|177.23|154.71
925567.8125|1932505|147.11|125.75
925616.875|1932505|150.84|141.22
925567.3125|1932454|217.17|217.01
925616.375|1932454|17.69|11.78
925665.3125|1932402|97.51|79.59
925664.8125|1932351|70.22|64.01
925616|1932402|112.34|93.17
925667.5|1932659|639.94|697.86
925667.125|1932607|393.21|408.63
925569.1875|1932660|98.35|81.99
925716.1875|1932607|246.58|241.72
925617.8125|1932608|471.02|475.04
925618.3125|1932659|338.47|318.14
925618.8125|1932710|185.22|174.78
925764.875|1932555|146.99|130.66
925765.375|1932606|151.47|137.61
925666.625|1932556|357.01|382.54
925617.375|1932556|494.35|517.09
925666.125|1932505|309.22|315.54
925762.1875|1932247|163.44|157.82
925565.875|1932300|320.44|332.32
925663.375|1932196|75.46|59.74
925664.3125|1932299|65.72|59.44
925663.875|1932248|61.25|54.96
925713|1932247|17.26|9.79
925712.125|1932145|88.56|78.26
925761.8125|1932196|56.3|49.97
925614.1875|1932197|130.55|125.40
925614.625|1932248|150.8|145.42
925615.625|1932351|99.99|81.86
925662.875|1932145|80.73|63.64
925565.5|1932249|96.46|86.07
925865.125|1932760|50.13|43.78
925668.875|1932813|180.04|170.16
925717.625|1932761|123.84|110.74
925766.8125|1932761|112.59|103.51
925816.375|1932811|60.25|53.93
925815.875|1932760|51.17|44.81
925815.375|1932709|95.74|81.54
925714.375|1932401|151.9|138.77
925715.8125|1932556|82.87|66.36
925814.125|1932555|306.2|312.21
925665.6875|1932453|101.25|83.01
925714.8125|1932453|86.71|69.82
925764.5|1932504|205.27|195.00
925715.3125|1932504|198.52|188.89
925764|1932452|59.49|53.17
925765.875|1932658|425.52|448.94
925716.625|1932658|227.95|250.48
925815|1932657|234.81|230.23
925717.125|1932710|55.39|49.04
925766.3125|1932709|9.81|4.19
925814.5|1932606|205.63|199.43
926011.3125|1932604|225.9|214.51
925762.6875|1932298|196.51|185.56
925811.8125|1932298|77.18|61.25
925863.3125|1932554|390.73|441.11
925912.5|1932554|496.85|537.61
925913.875|1932708|104.94|92.24
925961.1875|1932502|52.54|46.18
925812.6875|1932401|146.57|134.28
925713.875|1932350|64.82|58.54
925864.1875|1932657|90.41|80.60
926011.8125|1932656|66.87|58.47
925960.8125|1932451|143.91|128.62
925861.875|1932400|318.1|327.09
925864.6875|1932708|105.86|138.44
925813.625|1932503|222.59|200.10
925861.375|1932349|336.04|356.73
925862.8125|1932503|436.57|447.28
925912.875|1932605|122.13|106.37
925913.375|1932657|46.19|39.86
925863.8125|1932606|130.61|118.23
925962.125|1932605|265.34|266.78
925862.375|1932451|192.2|182.09
925713.375|1932299|119.59|111.11
925813.1875|1932452|220.93|223.54
925911.625|1932451|74.36|58.75
925962.625|1932656|51.61|38.69
925812.3125|1932349|277.24|283.40
925961.625|1932553|411.61|447.78
925763.125|1932350|285.89|268.63
925911.125|1932400|164.72|160.79
925912.125|1932502|237.08|250.07
925763.625|1932401|173.38|171.38
929684.125|1930723|1.53|-3.77
926295|1931318|27.45|20.53
926392.5|1931214|20.63|14.05
926097.375|1931217|26.66|19.75
924117.3125|1929847|1.4|-3.89
924644.125|1928250|2.09|-3.25
924908.625|1930303|2.18|-3.17
925042.3125|1928760|11.02|6.19
925398.6875|1930093|34.67|28.73
924315|1929948|1.4|-3.86
925252|1930197|2.5|-2.84
925349.875|1930145|3.19|-2.22
924413.375|1929947|1.48|-3.80
924707.625|1929842|2.09|-3.25
924169.8125|1930207|1.01|-4.26
925801.3125|1931116|5.06|-0.51
925474.625|1927575|9.92|5.31
925062.125|1930969|113.6|106.59
924947.1875|1929121|20.99|15.33
924965.125|1931124|53.51|46.62
924512.6875|1930049|48.82|40.41
924264.375|1929795|14.51|8.94
924116.875|1929796|13.9|8.35
926157.875|1932500|162.7|144.30
926347.875|1931728|121.07|114.12
925907.125|1931937|46.55|40.21
926155.625|1932244|118.64|104.35
926541.375|1931367|39.78|33.48
926540.125|1931213|38.9|32.63
927484.875|1932386|4.84|-0.55
926531.5|1930237|29.38|23.26
927779.625|1932332|120.02|119.80
925710.3125|1931939|149.71|149.23
927515.375|1930228|14|8.28
925400.875|1930350|72.9|66.93
925448.8125|1930195|19.94|14.02
925552.3125|1930759|60.01|52.48
925651.125|1930810|110.77|96.40
926147.875|1931370|114.35|107.13
926199.8125|1931678|42.8|36.48
926245.8125|1931318|66.92|70.00
926039.125|1930190|26.05|19.96
926390.3125|1930957|37.37|31.09
925904.8125|1931681|41.83|35.52
925954.375|1931732|52.18|45.82
925697.375|1930501|24.66|18.62
926489.875|1931110|38.25|31.96
926590.125|1931315|39.31|33.02
926352.375|1932242|103.55|89.81
926784.6875|1931056|37.15|30.89
926790.625|1931724|33.03|26.82
926305.875|1932550|31.57|25.40
926846.375|1932494|13.86|8.12
926690.3125|1931520|39.02|32.75
925160.125|1930917|141.98|138.93
925111.375|1930969|175.61|169.47
927288.625|1932439|4.68|-0.72
926306.8125|1932653|26.41|20.33
926892.5|1932134|45.32|35.72
926594.1875|1931777|40.43|34.12
926256.6875|1932551|33.53|27.31
925955.8125|1931886|45.43|39.08
926455.8125|1932806|17.5|11.65
926602.3125|1932702|3.01|-2.33
926891.625|1932032|43.52|45.51
926152.875|1931935|8.26|2.71
926241.3125|1930804|7.13|1.63
926206.625|1932448|98.93|114.68
926198.5|1931524|7.58|2.05
926932.625|1931107|6.21|0.73
926456.1875|1932857|3.19|-2.15
926944.8125|1932493|1.46|-3.79
926834.8125|1931159|6.5|0.99
926345.625|1931471|7.54|2.00
926740.875|1931673|6.82|1.32
927289.125|1932490|0.86|-4.36
925808.125|1931887|8.64|3.05
926734.625|1930954|6.39|0.91
926784.3125|1931005|6.91|1.41
926833.375|1931005|6.39|0.91
926404.3125|1932549|5.78|0.34
924703.875|1929431|2.5|-2.81
925451.625|1930503|9.72|3.58
926637.125|1931058|7.11|1.59
926637.625|1931109|7.16|1.64
926539.625|1931161|7.22|1.69
926491.3125|1931264|7.33|1.80
926553.1875|1932702|3.13|-2.20
925562.8125|1931941|151.74|132.65
926847.8125|1932648|20.81|12.95
926499.375|1932189|117.83|100.89
925311.3125|1931326|45.18|37.56
925310.375|1931224|105.14|107.55
926009.5|1932399|213.52|196.84
924964.3125|1931021|7|1.44
925406.875|1931017|40.73|29.19
924610.625|1929997|3.33|-2.31
925047.875|1929377|4.03|-1.70
925063.5|1931123|38.77|33.93
924902.125|1929584|3.83|-1.87
924957.3125|1930251|3.85|-1.86
925147.1875|1929479|4.1|-1.63
925245.125|1929426|4.23|-1.55
925161.375|1931071|95.92|87.08
925260.3125|1931121|46.76|42.17
925601.8125|1930810|7.2|1.03
925589.875|1929475|4.52|-1.28
925597.3125|1930296|37.46|26.37
924861.6875|1930560|12.51|9.39
925360|1931275|19.1|19.47
924910.8125|1930559|27.99|22.33
925063.125|1931072|71.73|68.18
925399.125|1930144|13.86|12.65
925114.125|1931277|17.71|17.70
925258.375|1930916|103.46|100.03
926104.1875|1931987|100.01|96.41
925692|1929885|14.81|13.91
924758.6875|1930047|21.44|16.72
924613.375|1930305|17.32|12.47
925509.375|1931479|191.32|183.47
926296.8125|1931523|75.64|74.01
925738.875|1929627|36.86|32.76
925151.8125|1929992|25.58|20.99
925206.125|1930557|58.23|52.88
925394.625|1929630|26.95|22.45
924903.375|1929738|19.53|12.98
925302.125|1930299|28.15|21.08
925158.625|1930763|23.74|16.92
926203.5|1932089|84.37|70.66
925263.875|1931532|110.12|90.51
926006.8125|1932091|64.21|49.73
926794.125|1932135|30.08|20.11
926096.125|1931063|51.68|38.77
926087.875|1930138|34.29|23.72
927089.1875|1932133|13.73|6.26
927039.125|1932030|19.94|11.50
925998.625|1931166|52.02|39.04
925997.6875|1931063|50.63|37.82
925996.3125|1930909|48.83|36.26
925998.125|1931115|51.3|38.42
925948.875|1931115|50.72|37.92
926152.375|1931884|56.48|42.95
925452.875|1930657|58.97|44.84
925757.1875|1931682|61.34|46.65
925656.625|1931426|59.45|45.01
926205.8125|1932346|67.32|51.85
926155.1875|1932192|70.78|54.88
926056.375|1932142|73.66|57.40
926348.3125|1931779|61.34|46.65
925595.875|1930142|31|20.62
928172.5|1932277|5.51|1.43
925956.625|1931988|44.62|42.38
926342.375|1931112|14.44|8.47
925251.125|1930094|2.48|-2.87
924510.375|1929793|1.96|-3.39
924264.875|1929846|1.46|-3.83
925425.875|1927627|9.59|4.97
924046.625|1927485|7.65|2.91
926804.875|1933368|68.99|60.54
925809.5|1932041|97.6|90.37
925409.6875|1931325|160.47|162.59
927282.3125|1931720|15.35|8.02
926059.125|1932450|332.37|338.09
924513.625|1930152|81.86|75.95
924862.1875|1930611|36.18|29.94
924068.125|1929848|13.3|7.78
924911.8125|1930662|73.96|68.45
924660.3125|1930048|55.69|50.56
924709.375|1930048|18.88|13.24
924414.3125|1930050|13.77|8.22
924067.625|1929797|13.75|8.21
926108.8125|1932501|103.21|88.21
926006.3125|1932039|135.4|124.90
926490.875|1931213|38.86|32.58
926883.5|1931107|34.09|27.85
926699.8125|1932598|15.77|9.96
926050|1931423|92.11|78.89
928311.6875|1931300|6.68|1.21
925661.125|1931940|114.98|100.83
926193.875|1931010|39.67|33.36
927336.875|1932336|6.44|0.99
925856|1931732|105.16|91.36
925959.375|1932297|53.87|47.52
927484.375|1932335|4.95|-0.44
926293.6875|1931163|38.09|31.82
926891.125|1931980|51.8|41.73
925740.3125|1929781|20.93|14.98
926797.3125|1932495|14.81|9.08
926300.375|1931934|41.8|35.49
925650.125|1930707|24.97|18.90
926785.125|1931108|36.18|29.92
925162.3125|1931174|253.3|246.97
925447.375|1930041|51.61|43.57
926095.125|1930960|38.54|32.26
924801.375|1929328|12.46|6.76
925711.625|1932093|405.5|396.42
926246.6875|1931421|39.92|33.62
926245.375|1931267|38.74|32.45
926344.6875|1931369|39.69|33.41
926489.5|1931059|37.94|31.68
924903.875|1929789|2.45|-2.85
927141|1932440|1.31|-3.93
926192.625|1930856|7.2|1.68
926601.875|1932650|3.15|-2.17
926638.875|1931263|7.25|1.72
926735.375|1931057|6.98|1.49
926642.875|1931726|7.43|1.91
926688.125|1931263|7.18|1.67
926149.3125|1931524|7.56|2.04
925857.375|1931887|8.6|3.01
925449.8125|1930298|53.95|50.83
926693.375|1931879|7.25|1.72
926694.375|1931982|6.5|1.00
926734.125|1930903|6.34|0.87
926386.625|1930546|5.6|0.14
927043.125|1932492|1.31|-3.93
925191.8125|1928965|14.87|9.32
925577.625|1928088|15.21|9.65
926696.125|1932187|141.68|122.24
927190.6875|1932491|11.92|5.14
926351.875|1932190|303.86|304.56
927386.875|1932438|8.68|2.34
926055|1931988|59.92|46.32
927366.875|1930127|64.35|47.19
926268.3125|1928287|14.08|7.04
923899|1927487|30.76|23.07
925447|1929990|75.33|75.56
924463.875|1930101|44.96|37.80
924465.3125|1930255|24.66|16.90
924915.875|1931124|23.42|17.09
924659.875|1929997|40.52|34.87
924661.3125|1930151|43.61|37.76
924366.5|1930205|10.01|4.27
925545.8125|1930040|20.29|18.54
924866.3125|1931073|3.46|-2.19
925394.125|1929579|4.37|-1.41
925008.8125|1930507|3.94|-1.78
924860.8125|1930457|3.64|-2.04
925702.875|1931117|8.51|2.17
925045.625|1929120|13.18|10.18
924853.875|1929687|3.73|-1.96
925000.625|1929583|3.94|-1.77
925096.625|1929325|4.1|-1.65
925097.125|1929376|4.07|-1.65
925212.5|1931276|63.95|61.81
925212|1931224|136.91|142.22
925262.625|1931378|8.21|1.92
925359.5|1931223|7.47|1.28
924707.125|1929791|3.64|-2.04
925596.8125|1930245|21.06|19.47
925497.125|1930092|14.26|13.20
925544.375|1929886|14.26|13.19
924312.3125|1929640|6.88|3.65
926197.125|1931370|27.97|31.10
924412.5|1929845|16.56|11.69
925360.375|1931326|49.7|46.26
925856.375|1931784|146|138.94
924412.875|1929896|16.24|11.37
925152.1875|1930044|25.61|21.05
924263.375|1929692|16.7|11.86
924913.625|1930868|8.1|2.29
924760.625|1930253|17.69|11.24
924763.8125|1930612|17.5|11.06
925009.8125|1930610|19.35|12.80
925351.8125|1930350|57.85|46.61
925303.875|1930505|56.56|45.41
925253.8125|1930402|27.95|20.90
925892.375|1930294|37.87|30.32
925103.5|1930095|21.06|14.41
926104.6875|1932038|214.47|194.29
926351.5|1932139|117.81|97.57
926743.625|1931981|43.11|31.32
926106.875|1932295|229.28|215.14
926145.1875|1931062|52.16|39.15
926994.375|1932544|9.02|2.32
925460.8125|1931530|50.53|37.76
926204.8125|1932243|60.77|46.71
