X|Y|Origin|Predict
922972.125|1933711|201.33|194.3759765625
922983|1934892|11.23|7.1065521240234375
923026.5|1934275|11.05|6.938728332519531
921924.1875|1932076|23.26|18.648731231689453
922469.875|1932585|21.76|17.223690032958984
922877.125|1934071|10.1|6.0432891845703125
923278.5|1934941|10.58|6.487907409667969
922826.625|1933917|57.71|49.85452651977539
922875.6875|1933917|50.89|43.39410400390625
923768.8125|1934782|7.07|3.145904541015625
921823.8125|1931872|22.91|18.340957641601562
922588.3125|1934741|14.09|9.8563232421875
923159.8125|1932733|73.22|68.05884552001953
922561.125|1931814|18.7|15.580314636230469
922855.8125|1931760|47.66|42.479278564453125
922932.875|1934790|9.76|6.398933410644531
923409.5|1933141|87.68|79.6986312866211
923849.3125|1932829|77.72|75.41972351074219
922827.875|1934071|18.45|13.399532318115234
923646.875|1932215|62.21|54.86407470703125
922880.375|1934430|37.03|32.12571334838867
922871.875|1933506|41|34.56861114501953
923211.875|1933041|172.06|184.50030517578125
923349.125|1931909|4.73|0.7726364135742188
923218|1933708|44.46|37.8493766784668
923213.3125|1933195|51.3|44.39854049682617
924045|1932725|36.85|30.644283294677734
923749.875|1932727|138.92|133.2491455078125
923844.625|1932316|41.45|35.00737762451172
923853.875|1933343|130.88|119.24140167236328
923262|1933143|64.58|57.159141540527344
923802.875|1933138|48.69|41.88753890991211
922956|1931964|11.11|11.229728698730469
923604.3125|1932934|65.48|52.693275451660156
923166.875|1933503|40.55|30.848377227783203
922738.125|1934997|20.95|14.03607177734375
923172.625|1934120|13.99|8.14862060546875
923458.3125|1933090|97.52|81.41859436035156
922834.625|1934791|58.66|55.87099838256836
922416.375|1932123|34.85|34.01792907714844
923109.6875|1932630|42.84|36.54172897338867
923947.125|1932777|38.68|32.5705451965332
923755.625|1933344|39.71|33.55774688720703
923312.625|1933296|73.04|76.02362823486328
923212.3125|1933092|60.62|53.728004455566406
923315.875|1933656|29.95|25.434974670410156
924159.8125|1934522|15.52|11.351627349853516
923027|1934326|16.15|11.961532592773438
923063.8125|1932990|36.43|27.961925506591797
922822.3125|1933455|29.3|34.647090911865234
923117.3125|1933452|29.63|26.27413558959961
923172.125|1934068|8.35|4.7784881591796875
923169.3125|1933760|33.1|29.806255340576172
923217.125|1933606|36.85|33.6351432800293
923916.3125|1934781|3.35|-0.21889495849609375
924208.875|1934521|5.9|2.2495880126953125
921603|1934545|7.22|3.4655609130859375
922539.625|1934793|18.32|13.98733139038086
923269.125|1933913|3.02|-0.6304473876953125
923214.6875|1933349|83.27|82.998779296875
923069.875|1933658|111.96|102.75935363769531
923661.875|1933858|58.99|56.373207092285156
922829.375|1934225|3.67|-0.03618621826171875
923755.125|1933292|116.68|108.73826599121094
923457.8125|1933038|15.89|11.89453125
923221.3125|1934068|2.54|-1.1096954345703125
923804.8125|1933343|90.05|82.82842254638672
923384.375|1935761|10.91|6.986328125
922096.125|1934695|20.16|15.785396575927734
923474.3125|1934836|2.47|-1.1648483276367188
923510.1875|1933397|2.34|-1.2960357666015625
923509.6875|1933346|5.85|1.9412002563476562
923064.8125|1933093|55.24|48.68805694580078
923458.6875|1933141|15.43|11.439815521240234
922219.6875|1932125|3.26|-0.3690032958984375
922377.8125|1927963|1.84|-1.7408828735351562
922047.375|1934746|2.18|-1.3847427368164062
922636.875|1934690|1.96|-1.6295623779296875
923250.6875|1931910|11.9|8.443778991699219
923151.8125|1931860|1.75|-1.8393783569335938
922411.625|1931610|21.78|18.651763916015625
922519.125|1932585|3.1|-0.5301971435546875
922856.6875|1931862|2.75|-0.8321456909179688
922807.125|1931811|20.14|16.97549819946289
922459.875|1931506|3.02|-0.580780029296875
923160.875|1927493|7.52|4.925048828125
921886.3125|1928019|5.51|2.657867431640625
921939.3125|1928429|6.75|4.0364532470703125
921839.875|1928327|6.53|3.7924423217773438
921987.125|1928275|5.56|2.70892333984375
922772.125|1933353|26.96|21.538097381591797
921403.375|1934239|21.89|16.76321792602539
923162.1875|1932990|150.5|164.5108642578125
923015.625|1933094|146|155.9757080078125
923115.875|1933298|118.06|109.32087707519531
924092.8125|1932570|41.89|44.264129638671875
922440.8125|1934743|19.46|15.200069427490234
922489.875|1934742|19.24|14.982192993164062
923161.6875|1932938|224.3|225.09243774414062
922460.375|1931558|29.32|26.29532241821289
921934.875|1927967|13.73|10.352561950683594
923153.625|1932065|43.79|44.1578369140625
923298.375|1931756|9.14|5.680641174316406
923059.625|1932528|35.68|32.83295822143555
923100.3125|1931603|25.18|22.032276153564453
923299.8125|1931910|15.43|11.276275634765625
923107.375|1932374|90.88|86.88533020019531
923264.375|1933400|81.41|80.02737426757812
923350|1932012|37.89|33.701358795166016
923347.625|1931755|7.07|3.5945968627929688
923401.875|1932320|170.96|163.83485412597656
923401.375|1932268|125.57|132.597412109375
922771.5|1927959|18.38|15.090423583984375
922469|1932482|33.16|30.25145721435547
922957.375|1932118|56.25|51.47966766357422
922621.1875|1932995|31.01|28.038013458251953
922761.625|1932223|30.87|27.857295989990234
923396.8125|1931755|6.43|2.9262542724609375
923120.625|1933812|18.14|13.73452377319336
922713.375|1932326|44.15|40.28610610961914
923109.3125|1932579|27.4|22.683135986328125
923228.875|1934890|10.35|6.26788330078125
923075.625|1934275|60.8|53.48082733154297
923121.625|1933915|11.23|6.292488098144531
923911.125|1934216|10.15|6.1064910888671875
923064.3125|1933042|78.26|71.87123107910156
922969.8125|1933454|56.43|52.67122268676758
